age_id,nome,descricao,tipo
V52,COOP ANITA GARIBALDI,COOPERATIVA DE ELETRIFICACAO ANITA GARIBALDI,Geracao
TA4,TACARATU,PARQUE EOLICO VENTOS DE TACARATU LTDA,Geracao
C33,SERRA DO MEL VII,SOL SERRA DO MEL VII SPE S.A,Geracao
D23,CERRADINHO MS1,NEOMILLE S.A.,Geracao
PBA,ASOLO,ASOLO ENERGIA RENOVAVEL S/A,Geracao
C22,RAIOS DE S FRANC V,RAIOS DE SAO FRANCISCO V ENERGIAS RENOVAVEIS S/A,Geracao
C44,RAIOS DE S FRANC VI,RAIOS DE SAO FRANCISCO VI ENERGIAS RENOVAVEIS S/A,Geracao
C55,RAIOS DE S FRANC GER,RAIOS DE SAO FRANCISCO USINA GERADORA DE ENERGIA ELETRICA SPE L,Geracao
C77,3R ENERGIA,3R ENERGIA NOVA RESENDENSE LTDA,Geracao
Z66,RAIOS BOM PRINCIPIO,RAIOS DE BOM PRINCIPIO USINA GERADORA DE ENERGIA SPE LTDA,Geracao
VCX,MENDUBIM I,SOL DE TIBAU ENERGIA LTDA,Geracao
TWX,MENDUBIM II,SOL DE CRISTOVAO ENERGIA LTDA,Geracao
TQX,MENDUBIM III,SOL DE PONTA DO MEL ENERGIA LTDA,Geracao
TWA,MENDUBIM IV,SOL DE GALINHOS ENERGIA LTDA,Geracao
TWS,MENDUBIM V,SOL DE SAO MIGUEL DO GOSTOSO ENERGIA LTDA,Geracao
TWP,MENDUBIM VI,SOL DE TOUROS ENERGIA LTDA,Geracao
TWO,MENDUBIM VII,SOL DE ZUMBI ENERGIA LTDA,Geracao
TWL,MENDUBIM VIII,SOL DE MARACAJAU ENERGIA LTDA,Geracao
TWK,MENDUBIM IX,SOL DE GENIPABU ENERGIA LTDA,Geracao
TWJ,MENDUBIM X,SOL DE PONTA NEGRA ENERGIA LTDA,Geracao
TWY,MENDUBIM XI,SOL DE PIPA ENERGIA LTDA,Geracao
TWB,MENDUBIM XIII,SOL DE BAIA FORMOSA ENERGIA LTDA,Geracao
C32,SMART GROUP,SMART GROUP INDUSTRIA DE LAMINADOS SINTETICOS LTDA.,Geracao
FF6,UFV FERRO LIGAS,Ferro Ligas Piracicaba Ltda ? Filial Jumirim,Geracao
J62,UTE GALVANI SALITRE,SALITRE FERTILIZANTES LTDA.,Geracao
H12,CONGERA,CONGERA - GERACAO COMPARTILHADA DE ENERGIA LTDA,Geracao
H13,UFV APE KSD METAIS,SCHWEITZER INDUSTRIA E COMERCIO DE METAIS LTDA,Geracao
EXV,UFV VISTA ALEGRE XV,CENTRAL FOTOVOLTAICA VISTA ALEGRE XV SPE LTDA.,Geracao
XVA,VISTA ALEGRE XVIII,VISTA ALEGRE XVIII ENERGIA SPE LTDA.,Geracao
XEP,VISTA ALEGRE XIX,VISTA ALEGRE XIX ENERGIA SPE LTDA.,Geracao
C99,SITIA 2,SITIA 2 ENERGIAS RENOVAVEIS S.A.,Geracao
BET,ELIZABETH CIMENTOS,Elizabeth Cimentos Ltda,Geracao
UHP,PARANHOS LTDA,Usina Hidrel�trica Paranhos Ltda,Geracao
856,BOM JARDIM SOLAR,BOM JARDIM SOLAR HOLDING S/A,Geracao
483,UFV RANDON CTR,CENTRO TECNOLOGICO RANDON LTDA,Geracao
M3A,EOL MARAL III SPE,EOL MARAL III SPE S.A,Geracao
491,UTE S�O SEPE,SEPE GERACAO DE ENERGIA LTDA,Geracao
LW1,BARRO ALTO 01,UFV BARRO ALTO I GERACAO DE ENERGIA SPE LTDA,Geracao
LW2,BARRO ALTO 02,UFV BARRO ALTO II GERACAO DE ENERGIA SPE LTDA,Geracao
LW3,BARRO ALTO 03,UFV BARRO ALTO III GERACAO DE ENERGIA SPE LTDA,Geracao
LW4,BARRO ALTO 04,UFV BARRO ALTO IV GERACAO DE ENERGIA SPE LTDA,Geracao
LW5,BARRO ALTO 05,UFV BARRO ALTO V GERACAO DE ENERGIA SPE LTDA,Geracao
LX6,BARRO ALTO 06,UFV BARRO ALTO VI GERACAO DE ENERGIA SPE LTDA,Geracao
LX7,BARRO ALTO 07,UFV BARRO ALTO VII GERACAO DE ENERGIA SPE LTDA,Geracao
LX8,BARRO ALTO 08,UFV BARRO ALTO VIII GERACAO DE ENERGIA SPE LTDA,Geracao
LX9,BARRO ALTO 09,UFV BARRO ALTO IX GERACAO DE ENERGIA SPE LTDA,Geracao
PSI,SERRA DAS ALMAS I,PARQUE EOLICO SERRA DAS ALMAS I S.A.,Geracao
XSI,SERRA DAS ALMAS II,PARQUE EOLICO SERRA DAS ALMAS II S.A.,Geracao
XAI,SERRA DAS ALMAS III,PARQUE EOLICO SERRA DAS ALMAS III S.A.,Geracao
XAB,SERRA DAS ALMAS IV,Parque E�lico Serra das Almas IV S.A.,Geracao
XCI,SERRA DAS ALMAS V,Parque E�lico Serra das Almas V S.A.,Geracao
XDI,SERRA DAS ALMAS VI,Parque E�lico Serra das Almas VI S.A.,Geracao
MR3,S�O  MARIO,VENTOS DE S�O MARIO ENERGIAS RENOV�VEIS,Geracao
543,UHE JAURU,JAURU ENERGETICA S.A,Geracao
FSM,F�TONS DE S�O MAGNO,FOTONS DE SAO MAGNO ENERGIAS RENOVAVEIS S.A.,Geracao
1JP,S�O JOAO PARACATU I,GERADORA SOLAR S�O JO�O PARACATU I S.A.,Geracao
2JP,S�O JOAO PARACATU II,GERADORA SOLAR SAO JOAO PARACATU II S.A.,Geracao
I10,SOL DE ITAUEIRA 1,SOL DE ITAUEIRA 1 SPE LTDA,Geracao
I02,SOL DE ITAUEIRA 2,SOL DE ITAUEIRA 2 SPE LTDA,Geracao
I03,SOL DE ITAUEIRA 3,SOL DE ITAUEIRA 3 SPE LTDA,Geracao
I04,SOL DE ITAUEIRA 4,SOL DE ITAUEIRA 4 SPE LTDA,Geracao
I05,SOL DE ITAUEIRA 5,SOL DE ITAUEIRA 5 SPE LTDA,Geracao
I06,SOL DE ITAUEIRA 6,SOL DE ITAUEIRA 6 SPE LTDA,Geracao
I07,SOL DE ITAUEIRA 7,SOL DE ITAUEIRA 7 SPE LTDA,Geracao
I08,SOL DE ITAUEIRA 8,SOL DE ITAUEIRA 8 SPE LTDA,Geracao
I09,SOL DE ITAUEIRA 9,SOL DE ITAUEIRA 9 SPE LTDA,Geracao
U10,SOL DE ITAUEIRA 10,SOL DE ITAUEIRA 10 SPE LTDA,Geracao
I11,SOL DE ITAUEIRA 11,SOL DE ITAUEIRA 11 SPE LTDA,Geracao
I12,SOL DE ITAUEIRA 12,SOL DE ITAUEIRA 12 SPE LTDA,Geracao
I13,SOL DE ITAUEIRA 13,SOL DE ITAUEIRA 13 SPE LTDA,Geracao
I14,SOL DE ITAUEIRA 14,SOL DE ITAUEIRA 14 SPE LTDA,Geracao
I15,SOL DE ITAUEIRA 15,SOL DE ITAUEIRA 15 SPE LTDA,Geracao
I16,SOL DE ITAUEIRA 16,SOL DE ITAUEIRA 16 SPE LTDA,Geracao
I17,SOL DE ITAUEIRA 17,SOL DE ITAUEIRA 17 SPE LTDA,Geracao
I18,SOL DE ITAUEIRA 18,SOL DE ITAUEIRA 18 SPE LTDA,Geracao
I19,SOL DE ITAUEIRA 19,SOL DE ITAUEIRA 19 SPE LTDA,Geracao
I20,SOL DE ITAUEIRA 20,SOL DE ITAUEIRA 20 SPE LTDA,Geracao
I21,SOL DE ITAUEIRA 21,SOL DE ITAUEIRA 21 SPE LTDA,Geracao
I22,SOL DE ITAUEIRA 22,SOL DE ITAUEIRA 22 SPE LTDA,Geracao
I23,SOL DE ITAUEIRA 23,SOL DE ITAUEIRA 23 SPE LTDA,Geracao
I24,SOL DE ITAUEIRA 24,SOL DE ITAUEIRA 24 SPE LTDA,Geracao
I25,SOL DE ITAUEIRA 25,SOL DE ITAUEIRA 25 SPE LTDA,Geracao
I26,SOL DE ITAUEIRA 26,SOL DE ITAUEIRA 26 SPE LTDA,Geracao
99B,EOLICA MARCO ZERO,EOLICA MARCO ZERO LTDA.,Geracao
BCP,COSTA PINTO,Bioenergia Costa Pinto Ltda,Geracao
BFF,RAFARD,Bioenergia Rafard Ltda,Geracao
HJX,UHE QUEIMADO,CONSORCIO CEMIG CEB,Geracao
ONB,ON BARRO ALTO II,ON BARRO ALTO II GERACAO DE ENERGIA SPE LTDA,Geracao
RE9,CHINA THREE,CHINA THREE GORGES BRASIL ENERGIA S.A.,Geracao
J30,SERRA DA IBIAPABA 1,SERRA DA IBIAPABA 1 GERACAO DE ENERGIA LTDA,Geracao
J31,SERRA DA IBIAPABA 2,SERRA DA IBIAPABA 2 GERACAO DE ENERGIA LTDA.,Geracao
J32,SERRA DA IBIAPABA 3,SERRA DA IBIAPABA 3 GERACAO DE ENERGIA LTDA.,Geracao
J33,SERRA DA IBIAPABA 4,SERRA DA IBIAPABA 4 GERACAO DE ENERGIA LTDA.,Geracao
J34,SERRA DA IBIAPABA 5,SERRA DA IBIAPABA 5 GERACAO DE ENERGIA LTDA.,Geracao
J35,SERRA DA IBIAPABA 6,SERRA DA IBIAPABA 6 GERACAO DE ENERGIA LTDA.,Geracao
J36,SERRA DA IBIAPABA 7,SERRA DA IBIAPABA 7 GERACAO DE ENERGIA LTDA.,Geracao
J37,SERRA DA IBIAPABA 8,SERRA DA IBIAPABA 8 GERACAO DE ENERGIA LTDA.,Geracao
J38,SERRA DA IBIAPABA 9,SERRA DA IBIAPABA 9 GERACAO DE ENERGIA LTDA.,Geracao
FBI,CELEO BARREIRAS I,CELEO BARREIRAS FV I S.A,Geracao
FB2,CELEO BARREIRAS II,CELEO BARREIRAS FV II S.A,Geracao
FB3,CELEO BARREIRAS III,CELEO BARREIRAS FV III S.A,Geracao
FB4,CELEO BARREIRAS IV,CELEO BARREIRAS FV IV S.A,Geracao
FB5,CELEO BARREIRAS IX,CELEO BARREIRAS FV IX S.A,Geracao
FB9,CELEO BARREIRAS V,CELEO BARREIRAS FV V S.A,Geracao
FB6,CELEO BARREIRAS VI,CELEO BARREIRAS FV VI S.A,Geracao
FB7,CELEO BARREIRAS VII,CELEO BARREIRAS FV VII S.A,Geracao
FB8,CELEO BARREIRAS VIII,CELEO BARREIRAS FV VIII S.A,Geracao
FB0,CELEO BARREIRAS X,CELEO BARREIRAS FV X S.A,Geracao
J39,SENTO SE I,SENTO SE I ENERGIA LTDA,Geracao
J40,SENTO SE II,SENTO SE II ENERGIA LTDA,Geracao
J41,SENTO SE III,SENTO SE III ENERGIA LTDA,Geracao
J43,SENTO SE IV,SENTO SE IV ENERGIA LTDA,Geracao
J44,SENTO SE V,SENTO SE V ENERGIA LTDA,Geracao
J45,SENTO SE VI,SENTO SE VI ENERGIA LTDA,Geracao
J46,SENTO SE VII,SENTO SE VII ENERGIA LTDA,Geracao
4O8,SENTO SE XVIII,SENTO SE XVIII ENERGIA LTDA,Geracao
8U1,SENTO SE XVII,SENTO SE XVII ENERGIA LTDA,Geracao
XX6,SENTO SE XVI,SENTO SE XVI ENERGIA LTDA,Geracao
S6S,SENTO SE XV,SENTO SE XV ENERGIA LTDA,Geracao
R7R,SENTO SE XIV,SENTO SE XIV ENERGIA LTDA,Geracao
X7X,SENTO SE XIII,SENTO SE XIII ENERGIA LTDA,Geracao
J47,SENTO SE VIII,SENTO SE VIII ENERGIA LTDA,Geracao
J48,SENTO SE IX,SENTO SE IX ENERGIA LTDA,Geracao
XDE,IPUPIARA I,IPUPIARA I ENERGIA S.A,Geracao
XSE,IPUPIARA II,IPUPIARA II ENERGIA S.A,Geracao
98G,IPUPIARA III,IPUPIARA III ENERGIAS S.A,Geracao
AH7,IPUPIARA IV,IPUPIARA IV ENERGIA S.A,Geracao
B19,IPUPIARA V,IPUPIARA V ENERGIA S.A,Geracao
O8B,IPUPIARA VI,IPUPIARA VI ENERGIA S.A,Geracao
9HJ,IPUPIARA VII,IPUPIARA VII ENERGIA S.A,Geracao
AM5,IPUPIARA VIII,IPUPIARA VIII ENERGIA S.A,Geracao
WW7,IPUPIARA IX,IPUPIARA IX ENERGIA S.A,Geracao
J49,SENTO SE X,SENTO SE X ENERGIA LTDA,Geracao
J50,SENTO SE XI,SENTO SE XI ENERGIA LTDA,Geracao
J51,SENTO SE XII,SENTO SE XII ENERGIA LTDA,Geracao
001,ITAIPU BINACIONAL,ITAIPU,Geracao
692,SOL DO PIAU�,SOL DO PIAUI GERACAO DE ENERGIA LTDA,Geracao
CID,EGP S�O CIRILO 2,ENEL GREEN POWER S�O CIRILO 2 S.A.,Geracao
YXK,EGP S�O CIRILO 3,ENEL GREEN POWER S�O CIRILO 3 S.A.,Geracao
619,AMAZON ENERGY,AMAZON ENERGY LTDA,Geracao
252,TIMBER IMOBILIARIA,TIMBER IMOBILIARIA S.A.,Geracao
UTX,TANQUE DOS PADRES,CENTRAL GERADORA FOTOVOLTAICA TANQUE DOS PADRES S.A.,Geracao
B01,BONITO 01, Bonito 1 Energia Renov�vel S.A.,Geracao
B02,BONITO 02, Bonito 2 Energia Renov�vel S.A.,Geracao
B03,BONITO 03, Bonito 3 Energia Renov�vel S.A.,Geracao
B04,BONITO 04, Bonito 4 Energia Renov�vel S.A.,Geracao
B05,BONITO 0, Bonito 5 Energia Renov�vel S.A.,Geracao
B06,BONITO 06, Bonito 6 Energia Renov�vel S.A.,Geracao
B07,BONITO 07, Bonito 7 Energia Renov�vel S.A.,Geracao
B08,BONITO 08, Bonito 8 Energia Renov�vel S.A.,Geracao
B09,BONITO 09, Bonito 9 Energia Renov�vel S.A.,Geracao
B10,BONITO 10, Bonito 10 Energia Renov�vel S.A.,Geracao
11B,BONITO 11, Bonito 11 Energia Renov�vel S.A.,Geracao
286,FRV DO BRASIL,FRV DO BRASIL SERVICOS DE ENERGIAS RENOVAVEIS LTDA,Geracao
MO1,MINA DE OURO 1,MINA DE OURO 1 ENERGIAS RENOV�VEIS S.A.,Geracao
MO2,MINA DE OURO 2,MINA DE OURO 2 ENERGIAS RENOV�VEIS S.A.,Geracao
M3O,MINA DE OURO 3,MINA DE OURO 3 ENERGIAS RENOV�VEIS S.A.,Geracao
MO4,MINA DE OURO 4,MINA DE OURO 4 ENERGIAS RENOV�VEIS S.A.,Geracao
MO5,MINA DE OURO 5,MINA DE OURO 5 ENERGIAS RENOV�VEIS S.A.,Geracao
MO6,MINA DE OURO 6,MINA DE OURO 6 ENERGIAS RENOV�VEIS S.A.,Geracao
MO7,MINA DE OURO 7,MINA DE OURO 7 ENERGIAS RENOV�VEIS S.A.,Geracao
RSV,VENTOS DE SANTA ROSA,Ventos de Santa Rosa Energias Renov�veis S.A.,Geracao
681,VERENE ENERGIA,VERENE ENERGIA S.A,Geracao
752,SOLTEC BRASIL DESENV,SOLTEC BRASIL DESENVOLVIMENTO DE PROJETOS DE ENERGIA E PARTICIP,Geracao
129,HORIZONTE,HORIZONTE ENERGIAS RENOV�VEIS LTDA,Geracao
638,KAPAZI,KAPAZI INDUSTRIA E COMERCIO DE CAPACHOS LTDA,Geracao
385,WEIKU DO BRASIL,WEIKU DO BRASIL LTDA,Geracao
639,FS SORRISO,FS INDUSTRIA DE BIOCOMBUSTIVEIS LTDA,Geracao
261,HERSA,HERSA ENGENHARIA E SERVICOS LTDA,Geracao
SA9,JUA ENERGIA SA,JUA ENERGIA S. A.,Geracao
DL7,UFV APE DALLA,DALLA VECCHIA INDUSTRIA E COMERCIO LTDA,Geracao
TRE,PCH TRES CAPOES GERA,PCH TRES CAPOES GERADORA DE ENERGIA LIMITADA,Geracao
823,TRINDADE 1,TRINDADE 1 PARQUE FOTOVOLTAICO S.A,Geracao
514,IPIRANGA MOCOCA II,IPIRANGA BIOENERGIA MOCOCA II S/A,Geracao
022,ELETRON POWER,ELETRON POWER GERACAO E COMERCIALIZADORA DE ENERGIA S.A.,Geracao
TWH,MENDUBIM XII,SOL DE BARRA DO CUNHAU ENERGIA LTDA,Geracao
701,VIT�RIA I,USINA EOLICA VITORIA I LTDA.,Geracao
702,VIT�RIA II,USINA EOLICA VITORIA II LTDA.,Geracao
703,VIT�RIA III,USINA EOLICA VITORIA III LTDA.,Geracao
704,VIT�RIA IV,USINA EOLICA VITORIA IV LTDA.,Geracao
705,VIT�RIA V,USINA EOLICA VITORIA V LTDA.,Geracao
780,CANTO PORTO,CONDOMINIO RURAL CANTO PORTO,Geracao
JC8,JUSCIMEIRA,CERAMICA JUSCIMEIRA LTDA,Geracao
ST3,SCATEC BRASIL,SCATEC BRASIL ENERGIA LTDA,Geracao
CJT,COTRIJAL,COTRIJAL COOPERATIVA AGROPECU�RIA E INDUSTRIAL,Geracao
453,TECMON,TECMON MONTAGENS TECNICAS INDUSTRIAIS LTDA,Geracao
669,TRIANGULO ENERGIA RE,TRIANGULO ENERGIA SOLAR SPE LTDA,Geracao
LBT,ENERGIZOU,ENERGIZOU COMERCIALIZADORA DE ENERGIA S.A.,Geracao
DDJ,BOA SORTE 9,CENTRAL FOTOVOLTAICA BOA SORTE 9 SPE LTDA,Geracao
DJD,BOA SORTE 10,CENTRAL FOTOVOLTAICA BOA SORTE 10 SPE LTDA,Geracao
A2Z,BOA SORTE 11,CENTRAL FOTOVOLTAICA BOA SORTE 11 SPE LTDA,Geracao
IHI,BOA SORTE 12,CENTRAL FOTOVOLTAICA BOA SORTE 12 SPE LTDA,Geracao
1JH,BOA SORTE 13,CENTRAL FOTOVOLTAICA BOA SORTE 13 SPE LTDA,Geracao
WT0,BOA SORTE 14,CENTRAL FOTOVOLTAICA BOA SORTE 14 SPE LTDA,Geracao
SQ6,BOA SORTE 15,CENTRAL FOTOVOLTAICA BOA SORTE 15 SPE LTDA,Geracao
A4V,BOA SORTE 16,CENTRAL FOTOVOLTAICA BOA SORTE 16 SPE LTDA,Geracao
YPU,BOA SORTE 17,CENTRAL FOTOVOLTAICA BOA SORTE 17 SPE LTDA,Geracao
Y4R,BOA SORTE 18,CENTRAL FOTOVOLTAICA BOA SORTE 18 SPE LTDA,Geracao
Y35,BOA SORTE 19,CENTRAL FOTOVOLTAICA BOA SORTE 19 SPE LTDA,Geracao
YUG,BOA SORTE 20,CENTRAL FOTOVOLTAICA BOA SORTE 20 SPE LTDA,Geracao
YQA,BOA SORTE 21,CENTRAL FOTOVOLTAICA BOA SORTE 21 SPE LTDA,Geracao
YVI,BOA SORTE 22,CENTRAL FOTOVOLTAICA BOA SORTE 22 SPE LTDA,Geracao
Y7B,BOA SORTE 23,CENTRAL FOTOVOLTAICA BOA SORTE 23 SPE LTDA,Geracao
IZI,ZEBU II,CENTRAL SOLAR ZEBU II S.A.,Geracao
3ZB,ZEBU III,CENTRAL SOLAR ZEBU III S.A.,Geracao
4ZB,ZEBU IV,CENTRAL SOLAR ZEBU IV S.A.,Geracao
9ZB,ZEBU IX,CENTRAL SOLAR ZEBU IX S.A.,Geracao
5ZB,ZEBU V,CENTRAL SOLAR ZEBU V S.A.,Geracao
6ZB,ZEBU VI,CENTRAL SOLAR ZEBU VI S.A.,Geracao
7ZB,ZEBU VII,CENTRAL SOLAR ZEBU VII S.A.,Geracao
8ZB,ZEBU VIII,CENTRAL SOLAR ZEBU VIII S.A.,Geracao
525,UFV PITANGA,CARAPITANGA INDUSTRIA DE PESCADOS DO BRASIL LTDA,Geracao
591,FUMACENSE ALIMENTOS,FUMACENSE ALIMENTOS LTDA,Geracao
562,CONCREM,CONCREM INDUSTRIAL LTDA,Geracao
628,THERMAS WATER PARK,THERMAS DAS AGUAS DE SAO PEDRO S/S LTDA,Geracao
SWW,COPREL Geracao,COPREL COOPERATIVA DE GERACAO DE ENERGIA E DESENVOLVIMENTO,Geracao
365,UFV APE UFN,SOC CARIT E LIT SAO FRANCISCO DE ASSIS ZONA NORTE,Geracao
485,CBVP,COMPANHIA BRASILEIRA DE VIDROS PLANOS - CBVP,Geracao
ETS,SAFIRA TRADING,Safira Trading de Energia Ltda,Geracao
755,JAIBA N ENERGIAS REN,JAIBA N ENERGIAS RENOVAVEIS S.A.,Geracao
579,VETORIAL RIBAS,VETORIAL SIDERURGIA S/A,Geracao
598,SAFIRA HOLDING,SAFIRA HOLDING S.A.,Geracao
2MV,MONTE VERDE SOLAR 2,CENTRAL GERADORA FOTOVOLTAICA MONTE VERDE SOLAR II S.A.,Geracao
3MV,MONTE VERDE SOLAR 3,CENTRAL GERADORA FOTOVOLTAICA MONTE VERDE SOLAR III S.A.,Geracao
4MV,MONTE VERDE SOLAR 4,CENTRAL GERADORA FOTOVOLTAICA MONTE VERDE SOLAR IV S.A.,Geracao
580,PATEX,PATEX-PATAMUTE TEXTIL LTDA,Geracao
5MV,MONTE VERDE SOLAR 5,CENTRAL GERADORA FOTOVOLTAICA MONTE VERDE SOLAR V S.A.,Geracao
7MV,MONTE VERDE SOLAR 7,CENTRAL GERADORA FOTOVOLTAICA MONTE VERDE SOLAR VII S.A.,Geracao
CMG,CEMIG,Companhia Energ�tica de Minas Gerais,Geracao
830,SOLAR SAO CONRADO II,SOLAR SAO CONRADO II S.A.,Geracao
267,LUIZ GONZAGA 1,LUIZ GONZAGA 1 ENERGIAS RENOVAVEIS S.A.,Geracao
268,LUIZ GONZAGA 3,LUIZ GONZAGA 3 ENERGIAS RENOVAVEIS S.A.,Geracao
274,EOL V,SOLAR SAO CONRADO I S.A,Geracao
175,SOLAR SAO CONRADOIII,SOLAR SAO CONRADO III S.A.,Geracao
176,SOLAR SAO CONRADO IV,SOLAR SAO CONRADO IV S.A.,Geracao
177,SOLAR SAO CONRADO V,SOLAR SAO CONRADO V S.A.,Geracao
184,SOLAR SAO CONRADO VI,SOLAR SAO CONRADO VI S.A.,Geracao
237,SOLAR SAO CONRADOVII,SOLAR SAO CONRADO VII S.A.,Geracao
66P,RAINHA DA SERRA,RAINHA DA SERRA AGRONEGOCIOS EPIF LTDA,Geracao
RHY,KAMAI SOLAR,KAMAI SOLAR POWER LTDA,Geracao
489,ECM II,ENERGETICA CAMACARI MURICY II S.A.,Geracao
838,PEC�M ENERGIA,PEC�M ENERGIA S.A.,Geracao
658,CANADIAN SOLAR,CANADIAN SOLAR DESENVOLVIMENTO DE USINAS SOLARES LTDA,Geracao
FFS,S�O PAULINO,Fotons De Sao Paulino Energias Renovaveis S.A.,Geracao
FF4,PANORAMA 04,Fotons Panorama 04 Energia Spe S.A.,Geracao
FF5,PANORAMA 05,Fotons Panorama 05 Energia Spe S.A.,Geracao
FP6,PANORAMA 06,Fotons Panorama 06 Energia Spe S.A.,Geracao
PP7,PANORAMA 07,Fotons Panorama 07 Energia Spe S.A.,Geracao
FP8,PANORAMA 08,Fotons Panorama 08 Energia Spe S.A.,Geracao
54K,BRASKEM QUIMICOS ABC,BRASKEM S.A,Geracao
G89,IRAPURU I,IRAPURU I ENERGIA S.A.,Geracao
F78,IRAPURU II,IRAPURU II ENERGIA S.A.,Geracao
BG4,IRAPURU III,IRAPURU III ENERGIA S.A.,Geracao
A49,IRAPURU IV,IRAPURU IV ENERGIA S.A.,Geracao
G98,IRAPURU V,IRAPURU V ENERGIA S.A.,Geracao
F87,IRAPURU VI,IRAPURU VI ENERGIA S.A.,Geracao
G87,IRAPURU VII,IRAPURU VII ENERGIA S.A.,Geracao
A65,BOA HORA 7 SOLAR,BOA HORA 7 GERADORA DE ENERGIA SOLAR LTDA.,Geracao
V84,BOA HORA 8 SOLAR,BOA HORA 8 GERADORA DE ENERGIA SOLAR LTDA.,Geracao
B94,BOA HORA 9 SOLAR,BOA HORA 9 GERADORA DE ENERGIA SOLAR LTDA.,Geracao
KL5,TRIADE ENERGIA,Tr�ade Energia e Engenharia Ltda,Geracao
KK9,TEMPERMAT,"TEMPERMAT COMERCIO, INDUSTRIA, IMPORTACAO E EXPORTACAO DE VIDRO",Geracao
M48,UFV S�O SIM�O,USINA FOTOVOLTAICA SAO SIMAO LTDA.,Geracao
D25,GLOBAL ENGENHARIA,GLOBAL ENGENHARIA LTDA,Geracao
C18,SFE UTE APOENA,SAO FRANCISCO ENERGIA S.A.,Geracao
PST,PETROBRA  S TIARAJU,PETROBRAS SEPE TIARAJU,Geracao
UR1,UFV CRISTO REI I,UFV CRISTO REI I GERACAO DE ENERGIA SPE LTDA.,Geracao
UR2,UFV CRISTO REI II,UFV CRISTO REI II GERACAO DE ENERGIA SPE LTDA,Geracao
UR3,UFV CRISTO REI III,UFV CRISTO REI III GERACAO DE ENERGIA SPE LTDA,Geracao
UR4,UFV CRISTO REI IV,UFV CRISTO REI IV GERACAO DE ENERGIA ELETRICA SPE LTDA,Geracao
UR5,UFV CRISTO REI V,UFV CRISTO REI V GERACAO DE ENERGIA SPE LTDA,Geracao
RG1,RIBEIRO GON�ALVES 1,RIBEIRO GONCALVES SOLAR I S.A.,Geracao
RB2,RIBEIRO GON�ALVES 2,RIBEIRO GONCALVES SOLAR II S.A.,Geracao
RG3,RIBEIRO GON�ALVES 3,RIBEIRO GONCALVES SOLAR III S.A,Geracao
RG4,RIBEIRO GON�ALVES 4,RIBEIRO GONCALVES SOLAR IV S.A.,Geracao
RG6,RIBEIRO GON�ALVES 6,RIBEIRO GONCALVES SOLAR VI S.A.,Geracao
RG7,RIBEIRO GON�ALVES 7,RIBEIRO GONCALVES SOLAR VII S.A.,Geracao
RG8,RIBEIRO GON�ALVES 8,RIBEIRO GONCALVES SOLAR VIII S.A.,Geracao
D96,DILUMIX,DILUMIX INDUSTRIAL LTDA,Geracao
BX1,SERRA DO ASSURUA 01,E�LICA SERRA DO ASSURU� 1 LTDA.,Geracao
BX2,SERRA DO ASSURUA 02,E�LICA SERRA DO ASSURU� 2 LTDA.,Geracao
BX3,SERRA DO ASSURUA 03,E�LICA SERRA DO ASSURU� 3 LTDA.,Geracao
BX4,SERRA DO ASSURUA 04,E�LICA SERRA DO ASSURU� 4 LTDA.,Geracao
BX5,SERRA DO ASSURUA 05,E�LICA SERRA DO ASSURU� 5 LTDA.,Geracao
BX6,SERRA DO ASSURUA 06,E�LICA SERRA DO ASSURU� 6 LTDA.,Geracao
BX7,SERRA DO ASSURUA 07,E�LICA SERRA DO ASSURU� 7 LTDA.,Geracao
BX8,SERRA DO ASSURUA 08,E�LICA SERRA DO ASSURU� 8 LTDA.,Geracao
BX9,SERRA DO ASSURUA 09,E�LICA SERRA DO ASSURU� 9 LTDA.,Geracao
10B,SERRA DO ASSURUA 10,E�LICA SERRA DO ASSURU� 10 LTDA.,Geracao
11X,SERRA DO ASSURUA 11,E�LICA SERRA DO ASSURU� 11 LTDA.,Geracao
12X,SERRA DO ASSURUA 12,E�LICA SERRA DO ASSURU� 12 LTDA.,Geracao
13X,SERRA DO ASSURUA 13,E�LICA SERRA DO ASSURU� 13 LTDA.,Geracao
14X,SERRA DO ASSURUA 14,E�LICA SERRA DO ASSURU� 14 LTDA.,Geracao
15X,SERRA DO ASSURUA 15,E�LICA SERRA DO ASSURU� 15 LTDA.,Geracao
16X,SERRA DO ASSURUA 16,E�LICA SERRA DO ASSURU� 16 LTDA.,Geracao
17X,SERRA DO ASSURUA 17,E�LICA SERRA DO ASSURU� 17 LTDA.,Geracao
18X,SERRA DO ASSURUA 18,E�LICA SERRA DO ASSURU� 18 LTDA.,Geracao
19X,SERRA DO ASSURUA 19,E�LICA SERRA DO ASSURU� 19 LTDA.,Geracao
20X,SERRA DO ASSURUA 20,E�LICA SERRA DO ASSURU� 20 LTDA.,Geracao
21X,SERRA DO ASSURUA 21,E�LICA SERRA DO ASSURU� 21 LTDA.,Geracao
22X,SERRA DO ASSURUA 22,E�LICA SERRA DO ASSURU� 22 LTDA.,Geracao
23X,SERRA DO ASSURUA 23,E�LICA SERRA DO ASSURU� 23 LTDA.,Geracao
24X,SERRA DO ASSURUA 24,E�LICA SERRA DO ASSURU� 24 LTDA.,Geracao
I54,IRECE,IRECE H1 PARTICIPACOES S/A,Geracao
